id,Nombre,Apellido,Email,ciclo_1,ciclo_2,ciclo_3,Email.1,apps usadas
Amanda,Evans,amanda.evans.1298@gslingacademy.com,15.6,12.0,14.2,,,
Scott,Owens,scott.owens.1299@gslingacademy.com,14.8,15.0,20.0,,,
Jesus,Jones,jesus.jones.1300@gslingacademy.com,18.0,18.0,12.0,,,
April,Spence,april.spence.1301@gslingacademy.com,18.2,16.0,15.2,,,
Christopher,Lopez,christopher.lopez.1302@gslingacademy.com,18.2,13.2,14.8,,,
Mario,Hopkins,mario.hopkins.1303@gslingacademy.com,20.0,14.8,16.6,,,
Cody,Burke,cody.burke.1304@gslingacademy.com,15.6,18.2,17.4,,,
Candace,White,candace.white.1305@gslingacademy.com,15.8,14.0,17.2,,,
Robert,Brown,robert.brown.1306@gslingacademy.com,12.0,15.6,14.0,,,
Erica,Woodward,erica.woodward.1307@gslingacademy.com,6.8,14.6,12.0,,,
Elizabeth,Smith,elizabeth.smith.1308@gslingacademy.com,18.0,16.6,17.8,,,
Jennifer,Martin,jennifer.martin.1309@gslingacademy.com,12.2,18.6,16.4,,,
David,Smith,david.smith.1310@gslingacademy.com,16.4,12.4,12.6,,,
Lori,Johnson,lori.johnson.1311@gslingacademy.com,18.8,19.2,17.0,,,
Martin,Garcia,martin.garcia.1312@gslingacademy.com,14.4,14.4,19.0,,,
Stacy,Collins,stacy.collins.1313@gslingacademy.com,15.2,15.6,16.2,,,
Timothy,Bailey,timothy.bailey.1314@gslingacademy.com,14.2,19.0,16.2,,,
Susan,Gonzalez,susan.gonzalez.1315@gslingacademy.com,15.0,18.6,16.2,,,
Nicole,Harris,nicole.harris.1316@gslingacademy.com,14.4,16.6,19.6,,,
Courtney,Moran,courtney.moran.1317@gslingacademy.com,12.0,12.0,12.2,,,
Gregory,Barton,gregory.barton.1318@gslingacademy.com,18.4,12.4,14.2,,,
Dakota,Clark,dakota.clark.1319@gslingacademy.com,13.8,16.8,17.2,,,
Robin,Leonard,robin.leonard.1320@gslingacademy.com,18.0,16.2,19.0,,,
Edward,Smith,edward.smith.1321@gslingacademy.com,16.4,13.0,14.6,,,
Julie,Little,julie.little.1322@gslingacademy.com,12.2,17.4,13.0,,,
Maureen,Norman,maureen.norman.1323@gslingacademy.com,15.2,14.6,15.2,,,
Jeffrey,Andrews,jeffrey.andrews.1324@gslingacademy.com,18.2,17.4,13.6,,,
Christina,Martinez,christina.martinez.1325@gslingacademy.com,12.2,19.0,13.4,,,
Samuel,Becker,samuel.becker.1326@gslingacademy.com,14.8,18.8,15.6,,,
Carlos,Flynn,carlos.flynn.1327@gslingacademy.com,19.4,14.8,12.6,,,
Roberto,Martin,roberto.martin.1328@gslingacademy.com,15.2,18.0,19.0,,,
Jennifer,Johnson,jennifer.johnson.1329@gslingacademy.com,19.6,10.8,15.8,,,
Anthony,Shah,anthony.shah.1330@gslingacademy.com,13.6,13.8,15.2,,,
Aimee,Cook,aimee.cook.1331@gslingacademy.com,15.8,15.2,16.6,,,
Angela,Collins,angela.collins.1332@gslingacademy.com,16.8,18.0,12.8,,,
John,Jensen,john.jensen.1333@gslingacademy.com,14.6,12.6,16.2,,,
Julie,Gomez,julie.gomez.1334@gslingacademy.com,15.0,19.6,13.6,,,
Bryan,Mitchell,bryan.mitchell.1335@gslingacademy.com,19.2,15.4,16.0,,,
Katie,Clark,katie.clark.1336@gslingacademy.com,12.6,15.6,19.0,,,
Kathleen,Simpson,kathleen.simpson.1337@gslingacademy.com,13.0,16.6,19.0,,,
Carolyn,Reyes,carolyn.reyes.1338@gslingacademy.com,11.4,13.6,15.2,,,
Derrick,Ortiz,derrick.ortiz.1339@gslingacademy.com,15.0,12.2,19.8,,,
Calvin,Huynh,calvin.huynh.1340@gslingacademy.com,19.4,19.4,18.2,,,
Margaret,Wells,margaret.wells.1341@gslingacademy.com,15.0,19.0,12.4,,,
Heather,Fitzpatrick,heather.fitzpatrick.1342@gslingacademy.com,15.0,13.2,15.2,,,
Kimberly,Wood,kimberly.wood.1343@gslingacademy.com,13.8,16.4,18.8,,,
Gina,Kennedy,gina.kennedy.1344@gslingacademy.com,18.6,18.2,19.8,,,
Jeremy,Ward,jeremy.ward.1345@gslingacademy.com,17.2,15.8,18.0,,,
Patricia,Rhodes,patricia.rhodes.1346@gslingacademy.com,17.2,17.0,17.0,,,
Connie,Colon,connie.colon.1347@gslingacademy.com,18.4,12.8,16.4,,,
Pamela,Moyer,pamela.moyer.1348@gslingacademy.com,17.8,19.6,14.2,,,
Rachel,Williams,rachel.williams.1349@gslingacademy.com,15.0,17.2,20.0,,,
Sean,Malone,sean.malone.1350@gslingacademy.com,17.2,13.4,18.6,,,
Natalie,Fitzgerald,natalie.fitzgerald.1351@gslingacademy.com,13.8,18.2,16.8,,,
Kevin,Diaz,kevin.diaz.1352@gslingacademy.com,19.2,14.8,19.8,,,
Beth,Jones,beth.jones.1353@gslingacademy.com,14.8,18.0,17.4,,,
Kathryn,Bates,kathryn.bates.1354@gslingacademy.com,13.2,15.0,18.0,,,
Aaron,Mcdaniel,aaron.mcdaniel.1355@gslingacademy.com,11.0,17.2,19.0,,,
Angela,King,angela.king.1356@gslingacademy.com,16.2,18.6,14.4,,,
Lauren,Arias,lauren.arias.1357@gslingacademy.com,18.2,15.2,18.6,,,
Alyssa,Miller,alyssa.miller.1358@gslingacademy.com,15.4,12.4,13.8,,,
Lisa,Best,lisa.best.1359@gslingacademy.com,13.2,19.2,19.8,,,
Nicole,Garcia,nicole.garcia.1360@gslingacademy.com,15.6,13.4,18.2,,,
William,Lee,william.lee.1361@gslingacademy.com,17.6,19.2,19.4,,,
Christopher,Bowen,christopher.bowen.1362@gslingacademy.com,18.8,19.2,17.4,,,
David,Bradford,david.bradford.1363@gslingacademy.com,11.0,13.6,14.6,,,
Stephanie,Jordan,stephanie.jordan.1364@gslingacademy.com,10.4,16.8,15.4,,,
Joseph,Blake,joseph.blake.1365@gslingacademy.com,19.8,18.4,15.4,,,
Christina,Velasquez,christina.velasquez.1366@gslingacademy.com,19.0,17.4,19.0,,,
Thomas,Calderon,thomas.calderon.1367@gslingacademy.com,17.2,18.6,15.0,,,
Jorge,Lee,jorge.lee.1368@gslingacademy.com,17.4,15.2,13.6,,,
Jasmin,Phillips,jasmin.phillips.1369@gslingacademy.com,13.2,18.2,19.4,,,
Vincent,Wilson,vincent.wilson.1370@gslingacademy.com,14.6,14.0,18.8,,,
Richard,Ryan,richard.ryan.1371@gslingacademy.com,14.6,12.2,18.6,,,
Jesse,Garcia,jesse.garcia.1372@gslingacademy.com,12.6,17.6,14.4,,,
James,Tate,james.tate.1373@gslingacademy.com,17.2,18.6,15.0,,,
Charles,May,charles.may.1374@gslingacademy.com,15.8,17.0,15.6,,,
Jeremiah,Lee,jeremiah.lee.1375@gslingacademy.com,16.4,17.0,13.2,,,
Debra,Reynolds,debra.reynolds.1376@gslingacademy.com,13.6,18.6,15.0,,,
Eric,Doyle,eric.doyle.1377@gslingacademy.com,13.2,19.0,15.4,,,
John,Perez,john.perez.1378@gslingacademy.com,20.0,17.0,17.0,,,
Hector,Garcia,hector.garcia.1379@gslingacademy.com,12.8,13.2,19.0,,,
Andres,Rodriguez,andres.rodriguez.1380@gslingacademy.com,19.8,12.2,17.4,,,
Shelley,Murphy,shelley.murphy.1381@gslingacademy.com,12.6,18.0,18.0,,,
Robin,Carr,robin.carr.1382@gslingacademy.com,17.4,16.8,19.0,,,
Julie,Lambert,julie.lambert.1383@gslingacademy.com,18.6,16.6,16.2,,,
Cynthia,Rodriguez,cynthia.rodriguez.1384@gslingacademy.com,17.6,14.0,15.4,,,
Thomas,Ball,thomas.ball.1385@gslingacademy.com,15.8,14.0,13.8,,,
Patricia,Pope,patricia.pope.1386@gslingacademy.com,20.0,18.6,18.4,,,
Bryan,Pacheco,bryan.pacheco.1387@gslingacademy.com,14.2,13.6,19.0,,,
Steven,Richardson,steven.richardson.1388@gslingacademy.com,13.0,15.2,13.6,,,
Deborah,Hood,deborah.hood.1389@gslingacademy.com,16.2,12.6,15.2,,,
Laura,Campbell,laura.campbell.1390@gslingacademy.com,13.4,18.0,18.6,,,
Bradley,Patel,bradley.patel.1391@gslingacademy.com,12.8,12.2,18.4,,,
Angela,Moran,angela.moran.1392@gslingacademy.com,19.4,19.0,17.4,,,
Samuel,Lee,samuel.lee.1393@gslingacademy.com,17.8,17.2,13.4,,,
Catherine,Miles,catherine.miles.1394@gslingacademy.com,13.6,13.6,16.8,,,
Joseph,Erickson,joseph.erickson.1395@gslingacademy.com,17.4,17.6,15.6,,,
Bradley,Cook,bradley.cook.1396@gslingacademy.com,17.4,17.6,15.6,,,
Tony,Montgomery,tony.montgomery.1397@gslingacademy.com,19.0,19.2,19.4,,,
Drew,Williams,drew.williams.1398@gslingacademy.com,15.2,19.2,16.2,,,
Gwendolyn,Martinez,gwendolyn.martinez.1399@gslingacademy.com,12.0,12.6,18.0,,,
Nathan,Calhoun,nathan.calhoun.1400@gslingacademy.com,14.6,12.0,15.4,,,
Krista,Myers,krista.myers.1401@gslingacademy.com,13.4,19.6,14.4,,,
Jeremy,Bailey,jeremy.bailey.1402@gslingacademy.com,14.4,12.8,13.4,,,
Nicholas,Lester,nicholas.lester.1403@gslingacademy.com,18.0,19.2,19.2,,,
Jennifer,Ford,jennifer.ford.1404@gslingacademy.com,17.2,16.0,16.6,,,
Connor,Mitchell,connor.mitchell.1405@gslingacademy.com,19.2,18.6,14.8,,,
Christine,Nelson,christine.nelson.1406@gslingacademy.com,15.6,19.2,17.2,,,
Rebecca,Spencer,rebecca.spencer.1407@gslingacademy.com,12.6,17.0,12.8,,,
Kyle,Rojas,kyle.rojas.1408@gslingacademy.com,18.8,12.0,17.6,,,
Stacy,Sanders,stacy.sanders.1409@gslingacademy.com,19.8,13.6,15.8,,,
Taylor,Waters,taylor.waters.1410@gslingacademy.com,15.2,18.6,15.4,,,
Julie,Nichols,julie.nichols.1411@gslingacademy.com,18.2,16.4,18.2,,,
John,Lin,john.lin.1412@gslingacademy.com,14.4,16.0,13.8,,,
William,Ryan,william.ryan.1413@gslingacademy.com,18.4,12.0,20.0,,,
Joseph,Phillips,joseph.phillips.1414@gslingacademy.com,12.8,16.4,16.6,,,
Christina,Ramirez,christina.ramirez.1415@gslingacademy.com,11.2,11.8,16.2,,,
Laura,Baxter,laura.baxter.1416@gslingacademy.com,15.6,17.4,15.2,,,
Kevin,Jackson,kevin.jackson.1417@gslingacademy.com,12.6,12.8,17.8,,,
Kayla,Schwartz,kayla.schwartz.1418@gslingacademy.com,18.4,12.4,18.0,,,
Jason,Myers,jason.myers.1419@gslingacademy.com,19.0,15.8,16.2,,,
Mary,Arnold,mary.arnold.1420@gslingacademy.com,18.8,18.4,19.8,,,
Suzanne,Owens,suzanne.owens.1421@gslingacademy.com,14.2,18.0,16.0,,,
Misty,Stewart,misty.stewart.1422@gslingacademy.com,12.4,17.8,15.2,,,
Paul,Johnson,paul.johnson.1423@gslingacademy.com,19.8,14.2,19.4,,,
Jordan,Rocha,jordan.rocha.1424@gslingacademy.com,12.6,12.2,15.2,,,
Roger,Dixon,roger.dixon.1425@gslingacademy.com,18.6,18.4,13.0,,,
Patricia,Garrison,patricia.garrison.1426@gslingacademy.com,14.8,17.4,13.2,,,
Amanda,Davis,amanda.davis.1427@gslingacademy.com,15.6,16.8,18.2,,,
Michael,Ferguson,michael.ferguson.1428@gslingacademy.com,16.0,19.8,18.6,,,
Melissa,Robinson,melissa.robinson.1429@gslingacademy.com,12.6,17.4,17.8,,,
Kathryn,Rivera,kathryn.rivera.1430@gslingacademy.com,18.4,18.4,19.8,,,
Javier,Macdonald,javier.macdonald.1431@gslingacademy.com,16.6,17.6,15.8,,,
Angela,Elliott,angela.elliott.1432@gslingacademy.com,17.8,17.0,18.4,,,
Christine,Collins,christine.collins.1433@gslingacademy.com,17.8,15.8,19.2,,,
Calvin,Taylor,calvin.taylor.1434@gslingacademy.com,14.8,18.8,19.8,,,
Jennifer,Contreras,jennifer.contreras.1435@gslingacademy.com,15.2,19.4,15.4,,,
Jennifer,Mccoy,jennifer.mccoy.1436@gslingacademy.com,15.8,12.0,16.2,,,
Daniel,Thomas,daniel.thomas.1437@gslingacademy.com,15.2,13.2,16.6,,,
Brian,Hess,brian.hess.1438@gslingacademy.com,17.2,18.8,17.8,,,
Jessica,Mathews,jessica.mathews.1439@gslingacademy.com,12.2,18.2,17.6,,,
Kathryn,Sanchez,kathryn.sanchez.1440@gslingacademy.com,18.2,18.4,20.0,,,
Jeremy,Cook,jeremy.cook.1441@gslingacademy.com,19.0,16.0,14.0,,,
Michael,Anderson,michael.anderson.1442@gslingacademy.com,14.8,17.2,17.0,,,
Olivia,Garza,olivia.garza.1443@gslingacademy.com,15.4,17.2,14.0,,,
Emily,Mason,emily.mason.1444@gslingacademy.com,12.4,17.0,19.8,,,
Jennifer,Gonzales,jennifer.gonzales.1445@gslingacademy.com,17.8,16.0,13.6,,,
Samantha,Rodriguez,samantha.rodriguez.1446@gslingacademy.com,13.2,12.2,18.0,,,
Anthony,Adams,anthony.adams.1447@gslingacademy.com,19.4,17.8,16.4,,,
Ronald,Diaz,ronald.diaz.1448@gslingacademy.com,7.4,16.8,14.2,,,
Dana,Lambert,dana.lambert.1449@gslingacademy.com,14.4,15.6,14.8,,,
Jonathan,Mckay,jonathan.mckay.1450@gslingacademy.com,16.6,12.4,20.0,,,
Thomas,Odom,thomas.odom.1451@gslingacademy.com,12.0,12.0,17.0,,,
John,Wells,john.wells.1452@gslingacademy.com,15.0,14.4,12.2,,,
Richard,Castillo,richard.castillo.1453@gslingacademy.com,14.0,18.4,14.6,,,
Peter,Peck,peter.peck.1454@gslingacademy.com,13.4,19.0,15.0,,,
Chris,Greene,chris.greene.1455@gslingacademy.com,14.6,12.0,18.0,,,
Michael,Vance,michael.vance.1456@gslingacademy.com,13.8,18.8,15.8,,,
Joanne,Howard,joanne.howard.1457@gslingacademy.com,18.4,19.8,19.6,,,
James,Clarke,james.clarke.1458@gslingacademy.com,18.6,13.6,19.6,,,
Michael,Smith,michael.smith.1459@gslingacademy.com,15.8,17.6,13.4,,,
Nicole,King,nicole.king.1460@gslingacademy.com,18.4,12.6,16.0,,,
Ruth,Miller,ruth.miller.1461@gslingacademy.com,19.6,19.2,13.0,,,
Katelyn,Roman,katelyn.roman.1462@gslingacademy.com,15.0,15.2,15.4,,,
Allison,Hendricks,allison.hendricks.1463@gslingacademy.com,18.8,19.2,17.0,,,
Zachary,Lucero,zachary.lucero.1464@gslingacademy.com,19.6,17.2,15.8,,,
Gregory,Ryan,gregory.ryan.1465@gslingacademy.com,14.8,19.0,12.2,,,
Jacob,Hall,jacob.hall.1466@gslingacademy.com,18.0,14.4,19.2,,,
Mark,Wright,mark.wright.1467@gslingacademy.com,17.2,19.2,18.4,,,
Jennifer,Wright,jennifer.wright.1468@gslingacademy.com,12.0,18.4,15.2,,,
Kimberly,Dyer,kimberly.dyer.1469@gslingacademy.com,18.6,14.2,16.8,,,
Nicole,Grant,nicole.grant.1470@gslingacademy.com,14.8,14.2,15.0,,,
Peter,Anderson,peter.anderson.1471@gslingacademy.com,15.2,15.2,18.4,,,
Christine,Hernandez,christine.hernandez.1472@gslingacademy.com,16.0,12.4,16.2,,,
Christine,Smith,christine.smith.1473@gslingacademy.com,20.0,16.2,12.8,,,
Mark,Robinson,mark.robinson.1474@gslingacademy.com,20.0,19.0,13.0,,,
Joan,Estrada,joan.estrada.1475@gslingacademy.com,17.6,17.8,19.8,,,
Shelby,Lewis,shelby.lewis.1476@gslingacademy.com,14.8,17.2,13.6,,,
Joshua,Williams,joshua.williams.1477@gslingacademy.com,12.6,17.6,16.6,,,
Cynthia,Martinez,cynthia.martinez.1478@gslingacademy.com,14.8,15.8,12.6,,,
Kevin,Holt,kevin.holt.1479@gslingacademy.com,12.0,18.6,12.4,,,
Jessica,Nolan,jessica.nolan.1480@gslingacademy.com,10.6,19.6,12.2,,,
Timothy,Fowler,timothy.fowler.1481@gslingacademy.com,15.4,12.4,13.8,,,
Samantha,Ibarra,samantha.ibarra.1482@gslingacademy.com,17.6,14.8,19.4,,,
Michelle,Guerrero,michelle.guerrero.1483@gslingacademy.com,20.0,16.6,14.4,,,
Stephanie,Pineda,stephanie.pineda.1484@gslingacademy.com,13.8,17.4,19.4,,,
Philip,Blair,philip.blair.1485@gslingacademy.com,13.0,10.6,16.8,,,
David,Jimenez,david.jimenez.1486@gslingacademy.com,18.4,13.0,16.4,,,
Megan,Bright,megan.bright.1487@gslingacademy.com,11.4,14.4,19.4,,,
Thomas,Montoya,thomas.montoya.1488@gslingacademy.com,17.4,12.0,17.6,,,
Brenda,Houston,brenda.houston.1489@gslingacademy.com,13.2,19.6,14.0,,,
Daniel,Lee,daniel.lee.1490@gslingacademy.com,18.4,16.6,13.8,,,
Stephanie,Jones,stephanie.jones.1491@gslingacademy.com,13.0,15.0,17.0,,,
Rachel,Salas,rachel.salas.1492@gslingacademy.com,12.2,16.8,14.8,,,
Oscar,Benjamin,oscar.benjamin.1493@gslingacademy.com,18.0,12.4,17.4,,,
Debra,Brown,debra.brown.1494@gslingacademy.com,12.6,19.6,20.0,,,
Jennifer,Martin,jennifer.martin.1495@gslingacademy.com,17.0,16.6,16.0,,,
Jeffrey,Conley,jeffrey.conley.1496@gslingacademy.com,18.2,16.0,19.2,,,
Cory,Cook,cory.cook.1497@gslingacademy.com,17.8,12.4,16.4,,,
David,Walters,david.walters.1498@gslingacademy.com,12.8,18.6,19.2,,,
Jeffrey,Moore,jeffrey.moore.1499@gslingacademy.com,14.0,14.8,14.4,,,
Stacey,Williams,stacey.williams.1500@gslingacademy.com,16.8,13.2,12.8,,,
Beth,Stephens,beth.stephens.1501@gslingacademy.com,15.6,16.0,17.4,,,
Lisa,Franco,lisa.franco.1502@gslingacademy.com,18.0,11.8,17.2,,,
Sarah,Snow,sarah.snow.1503@gslingacademy.com,14.6,19.2,13.4,,,
Frederick,Lopez,frederick.lopez.1504@gslingacademy.com,14.0,15.0,16.0,,,
Cynthia,White,cynthia.white.1505@gslingacademy.com,13.8,18.0,17.0,,,
Samantha,Hopkins,samantha.hopkins.1506@gslingacademy.com,16.6,19.8,19.6,,,
Destiny,Rhodes,destiny.rhodes.1507@gslingacademy.com,14.2,18.6,14.2,,,
Jessica,Jones,jessica.jones.1508@gslingacademy.com,19.6,19.8,14.0,,,
Mark,Smith,mark.smith.1509@gslingacademy.com,18.2,15.8,12.8,,,
Maureen,Cain,maureen.cain.1510@gslingacademy.com,15.0,13.6,14.2,,,
Jennifer,Fuentes,jennifer.fuentes.1511@gslingacademy.com,18.0,15.2,16.8,,,
Jennifer,Arnold,jennifer.arnold.1512@gslingacademy.com,20.0,19.0,18.8,,,
Laura,Smith,laura.smith.1513@gslingacademy.com,18.4,15.6,13.8,,,
David,Shaw,david.shaw.1514@gslingacademy.com,16.0,19.0,17.6,,,
Diana,Russo,diana.russo.1515@gslingacademy.com,10.2,15.4,16.8,,,
Hayley,Johnson,hayley.johnson.1516@gslingacademy.com,19.2,18.4,16.0,,,
Melissa,Jackson,melissa.jackson.1517@gslingacademy.com,19.2,12.2,16.2,,,
Kimberly,Miller,kimberly.miller.1518@gslingacademy.com,14.0,13.2,18.2,,,
Andrew,Stanley,andrew.stanley.1519@gslingacademy.com,14.2,16.4,15.2,,,
Mary,Taylor,mary.taylor.1520@gslingacademy.com,17.8,18.8,17.4,,,
Mindy,Jones,mindy.jones.1521@gslingacademy.com,14.6,15.4,12.8,,,
John,Powell,john.powell.1522@gslingacademy.com,15.2,19.6,12.0,,,
Amanda,Padilla,amanda.padilla.1523@gslingacademy.com,19.2,17.6,16.4,,,
Kevin,Koch,kevin.koch.1524@gslingacademy.com,17.0,12.4,13.6,,,
Chad,Moreno,chad.moreno.1525@gslingacademy.com,13.8,16.2,14.0,,,
Stephanie,Spencer,stephanie.spencer.1526@gslingacademy.com,18.0,15.0,18.4,,,
Peter,Vargas,peter.vargas.1527@gslingacademy.com,17.4,16.4,15.2,,,
Kayla,Bailey,kayla.bailey.1528@gslingacademy.com,10.6,19.4,19.0,,,
Stephanie,Jones,stephanie.jones.1529@gslingacademy.com,18.6,15.4,15.4,,,
Nancy,Hartman,nancy.hartman.1530@gslingacademy.com,14.0,11.6,17.2,,,
Eduardo,Brown,eduardo.brown.1531@gslingacademy.com,17.8,19.6,18.6,,,
Thomas,Stone,thomas.stone.1532@gslingacademy.com,15.8,16.2,12.2,,,
Craig,Carter,craig.carter.1533@gslingacademy.com,17.4,17.8,14.0,,,
Michael,Harrington,michael.harrington.1534@gslingacademy.com,12.4,12.0,16.6,,,
Valerie,Nichols,valerie.nichols.1535@gslingacademy.com,14.8,18.2,16.4,,,
Brian,Garcia,brian.garcia.1536@gslingacademy.com,13.4,18.4,16.2,,,
Renee,Smith,renee.smith.1537@gslingacademy.com,14.8,18.2,14.8,,,
Kaitlyn,Frazier,kaitlyn.frazier.1538@gslingacademy.com,16.0,13.0,15.4,,,
Jesse,Green,jesse.green.1539@gslingacademy.com,12.0,12.4,12.4,,,
Kimberly,Cooper,kimberly.cooper.1540@gslingacademy.com,16.6,12.6,15.8,,,
Matthew,Chambers,matthew.chambers.1541@gslingacademy.com,12.2,13.6,14.4,,,
Stephanie,Yu,stephanie.yu.1542@gslingacademy.com,13.6,14.6,12.8,,,
Jose,Hodge,jose.hodge.1543@gslingacademy.com,16.4,17.6,18.0,,,
Steve,Kelly,steve.kelly.1544@gslingacademy.com,18.8,14.4,14.0,,,
Justin,Morgan,justin.morgan.1545@gslingacademy.com,14.8,15.2,12.0,,,
Robert,Black,robert.black.1546@gslingacademy.com,13.0,12.4,16.6,,,
Gabriella,Pierce,gabriella.pierce.1547@gslingacademy.com,10.4,15.0,18.4,,,
William,Clay,william.clay.1548@gslingacademy.com,14.2,13.4,15.8,,,
Nicholas,Shea,nicholas.shea.1549@gslingacademy.com,16.6,19.4,17.6,,,
Heidi,Ellis,heidi.ellis.1550@gslingacademy.com,19.6,19.6,13.6,,,
Cassandra,Mills,cassandra.mills.1551@gslingacademy.com,19.4,17.8,19.0,,,
Robert,Hart,robert.hart.1552@gslingacademy.com,16.2,16.6,17.4,,,
Natalie,Garrison,natalie.garrison.1553@gslingacademy.com,16.2,18.4,14.6,,,
Melissa,Campbell,melissa.campbell.1554@gslingacademy.com,14.8,16.8,19.4,,,
Joshua,Cervantes,joshua.cervantes.1555@gslingacademy.com,14.2,17.0,16.6,,,
Carlos,Long,carlos.long.1556@gslingacademy.com,15.4,13.8,17.4,,,
Keith,Hunt,keith.hunt.1557@gslingacademy.com,14.6,15.0,19.0,,,
Kevin,Turner,kevin.turner.1558@gslingacademy.com,18.8,17.2,17.4,,,
Shane,Washington,shane.washington.1559@gslingacademy.com,18.4,15.8,19.4,,,
Mark,Duke,mark.duke.1560@gslingacademy.com,14.8,19.4,12.8,,,
Anna,Lane,anna.lane.1561@gslingacademy.com,15.8,13.6,18.4,,,
Catherine,Ibarra,catherine.ibarra.1562@gslingacademy.com,18.2,19.6,14.4,,,
Brian,Adams,brian.adams.1563@gslingacademy.com,17.6,11.4,17.2,,,
Michael,James,michael.james.1564@gslingacademy.com,15.6,16.8,14.8,,,
Robert,Hernandez,robert.hernandez.1565@gslingacademy.com,14.2,12.2,12.2,,,
Anthony,Walton,anthony.walton.1566@gslingacademy.com,19.4,14.8,13.2,,,
Meghan,Lewis,meghan.lewis.1567@gslingacademy.com,14.4,18.2,16.2,,,
Crystal,Holland,crystal.holland.1568@gslingacademy.com,17.8,10.6,15.2,,,
Brian,Gibson,brian.gibson.1569@gslingacademy.com,16.0,19.6,20.0,,,
Eric,Heath,eric.heath.1570@gslingacademy.com,14.6,18.4,16.0,,,
Holly,Dunn,holly.dunn.1571@gslingacademy.com,14.4,10.8,13.2,,,
Paul,Miller,paul.miller.1572@gslingacademy.com,13.6,15.4,19.4,,,
Katherine,Reyes,katherine.reyes.1573@gslingacademy.com,13.0,14.8,13.6,,,
Paula,Hernandez,paula.hernandez.1574@gslingacademy.com,19.4,19.2,17.8,,,
Aaron,Ortega,aaron.ortega.1575@gslingacademy.com,18.8,18.2,16.8,,,
Jonathan,Carter,jonathan.carter.1576@gslingacademy.com,17.6,16.6,15.4,,,
Christina,Nguyen,christina.nguyen.1577@gslingacademy.com,14.2,15.0,15.2,,,
Anita,Carter,anita.carter.1578@gslingacademy.com,16.8,12.4,19.6,,,
Madeline,Holmes,madeline.holmes.1579@gslingacademy.com,14.6,16.8,15.8,,,
Luis,Klein,luis.klein.1580@gslingacademy.com,18.4,18.8,15.0,,,
Laura,Thornton,laura.thornton.1581@gslingacademy.com,18.6,18.4,17.4,,,
William,Ball,william.ball.1582@gslingacademy.com,14.0,11.0,12.4,,,
Kristin,Gilbert,kristin.gilbert.1583@gslingacademy.com,18.4,17.0,12.8,,,
Aaron,Ware,aaron.ware.1584@gslingacademy.com,13.0,15.0,15.2,,,
Danny,Carlson,danny.carlson.1585@gslingacademy.com,17.6,16.8,13.0,,,
Julie,Adkins,julie.adkins.1586@gslingacademy.com,17.2,15.2,13.8,,,
Jerry,Aguirre,jerry.aguirre.1587@gslingacademy.com,12.8,10.6,15.8,,,
Jason,Thomas,jason.thomas.1588@gslingacademy.com,17.0,15.0,15.6,,,
Zachary,Houston,zachary.houston.1589@gslingacademy.com,16.2,12.8,19.0,,,
Donna,Hoffman,donna.hoffman.1590@gslingacademy.com,16.4,17.8,19.6,,,
Austin,Sanders,austin.sanders.1591@gslingacademy.com,19.2,18.4,15.2,,,
Leslie,Mercado,leslie.mercado.1592@gslingacademy.com,19.6,16.2,18.2,,,
Derrick,Tucker,derrick.tucker.1593@gslingacademy.com,17.6,18.2,16.0,,,
Kelsey,Alexander,kelsey.alexander.1594@gslingacademy.com,13.2,17.4,12.0,,,
Rhonda,Smith,rhonda.smith.1595@gslingacademy.com,19.8,13.2,18.4,,,
Isaac,Santos,isaac.santos.1596@gslingacademy.com,17.2,15.8,15.8,,,
David,Sloan,david.sloan.1597@gslingacademy.com,15.2,19.6,16.2,,,
Amanda,Peterson,amanda.peterson.1598@gslingacademy.com,18.2,15.2,16.0,,,
Cynthia,Weeks,cynthia.weeks.1599@gslingacademy.com,20.0,16.4,19.8,,,
Katherine,Turner,katherine.turner.1600@gslingacademy.com,14.6,12.8,15.8,,,
Joseph,Patterson,joseph.patterson.1601@gslingacademy.com,16.6,18.2,18.8,,,
Jill,Davis,jill.davis.1602@gslingacademy.com,16.0,18.2,12.4,,,
Amy,Moore,amy.moore.1603@gslingacademy.com,18.6,18.6,16.8,,,
Eric,Matthews,eric.matthews.1604@gslingacademy.com,16.4,10.2,18.2,,,
Tamara,Bennett,tamara.bennett.1605@gslingacademy.com,18.2,15.2,12.2,,,
Maria,Perkins,maria.perkins.1606@gslingacademy.com,18.8,17.4,17.0,,,
Jillian,Reed,jillian.reed.1607@gslingacademy.com,16.4,19.4,16.0,,,
Melissa,Mora,melissa.mora.1608@gslingacademy.com,15.2,13.4,19.4,,,
Tina,Smith,tina.smith.1609@gslingacademy.com,20.0,18.6,20.0,,,
Rhonda,Munoz,rhonda.munoz.1610@gslingacademy.com,14.2,12.2,13.2,,,
Heidi,Johnson,heidi.johnson.1611@gslingacademy.com,16.4,14.6,14.4,,,
Joshua,Davis,joshua.davis.1612@gslingacademy.com,16.6,13.0,19.6,,,
Laura,Sanders,laura.sanders.1613@gslingacademy.com,19.4,16.2,20.0,,,
Evan,Francis,evan.francis.1614@gslingacademy.com,17.6,18.0,14.2,,,
Cynthia,Miller,cynthia.miller.1615@gslingacademy.com,15.8,15.6,13.2,,,
Bobby,Miller,bobby.miller.1616@gslingacademy.com,13.4,15.6,13.8,,,
